dataset,task_group,example_id,run_dir,synthetic_from_real,is_real_grouped,ambiguity_level,ambiguity_regime,posterior_strategy_requested,is_calibrated,method,baseline_method,method_family,is_conformal,sequence_length,symbol_topk_accuracy,grouped_topk_success,grouped_exact_success,grouped_token_accuracy,downstream_kind,downstream_exact_success,downstream_partial_success,symbol_topk_delta,grouped_topk_delta,grouped_exact_delta,grouped_token_delta,downstream_exact_delta,downstream_partial_delta,symbol_rescue,grouped_topk_rescue,grouped_exact_rescue,downstream_exact_rescue,downstream_partial_rescue,prediction_set_coverage,prediction_set_avg_size,prediction_set_singleton_rate,prediction_set_rescue_rate,mean_confusion_entropy,mean_confusion_set_size,real_downstream_bank_coverage,dataset_support_upper_bound,full_support_indicator
omniglot,synthetic_markov,test_seq_0026,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.6666666666666666,none,,,-0.08333333333333337,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.9166666666666666,3.1666666666666665,0.0,0.3333333333333333,0.972470149202454,3.1666666666666665,,,
omniglot,synthetic_markov,test_seq_0027,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5833333333333334,none,,,0.41666666666666663,0.0,0.0,0.0,,,1.0,0.0,0.0,,,1.0,4.0,0.25,0.4166666666666667,0.8958068065809844,4.0,,,
omniglot,synthetic_markov,test_seq_0027,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.5833333333333334,none,,,-0.16666666666666663,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.8333333333333334,2.0833333333333335,0.4166666666666667,0.25,0.5466547424666188,2.0833333333333335,,,
omniglot,synthetic_markov,test_seq_0028,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,none,,,0.08333333333333337,0.0,0.0,-0.08333333333333326,,,1.0,0.0,0.0,,,1.0,3.6666666666666665,0.3333333333333333,0.08333333333333333,0.7879883638453155,3.6666666666666665,,,
omniglot,synthetic_markov,test_seq_0028,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.9166666666666666,none,,,-0.08333333333333337,0.0,0.0,0.08333333333333326,,,0.0,0.0,0.0,,,0.9166666666666666,1.8333333333333333,0.5833333333333334,0.0,0.3818558015941675,1.8333333333333333,,,
omniglot,synthetic_markov,test_seq_0029,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,none,,,0.25,0.0,0.0,0.08333333333333337,,,1.0,0.0,0.0,,,1.0,4.166666666666667,0.16666666666666666,0.25,0.9540318161565687,4.166666666666667,,,
omniglot,synthetic_markov,test_seq_0029,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.8333333333333334,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,2.1666666666666665,0.4166666666666667,0.25,0.5648990227512546,2.1666666666666665,,,
omniglot,synthetic_markov,test_seq_0030,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.3333333333333333,none,,,0.5,0.0,0.0,-0.16666666666666669,,,1.0,0.0,0.0,,,1.0,5.666666666666667,0.0,0.5,1.4694279968112067,5.666666666666667,,,
omniglot,synthetic_markov,test_seq_0030,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.3333333333333333,none,,,-0.16666666666666663,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.8333333333333334,2.8333333333333335,0.08333333333333333,0.3333333333333333,0.9260261326810825,2.8333333333333335,,,
omniglot,synthetic_markov,test_seq_0031,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,none,,,0.5,0.0,0.0,0.33333333333333337,,,1.0,0.0,0.0,,,1.0,4.583333333333333,0.0,0.5,1.1439318567470718,4.583333333333333,,,
omniglot,synthetic_markov,test_seq_0031,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.8333333333333334,none,,,-0.08333333333333337,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.9166666666666666,2.8333333333333335,0.16666666666666666,0.4166666666666667,0.8407264038911241,2.8333333333333335,,,
omniglot,synthetic_markov,test_seq_0032,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.6666666666666666,none,,,0.25,0.0,0.0,-0.08333333333333337,,,1.0,0.0,0.0,,,1.0,4.583333333333333,0.08333333333333333,0.25,0.9859122980129275,4.583333333333333,,,
omniglot,synthetic_markov,test_seq_0032,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.6666666666666666,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,2.25,0.3333333333333333,0.25,0.5718173438453672,2.25,,,
omniglot,synthetic_markov,test_seq_0033,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.4166666666666667,none,,,0.41666666666666663,0.0,0.0,-0.16666666666666669,,,1.0,0.0,0.0,,,1.0,5.083333333333333,0.0,0.4166666666666667,1.1550902986782665,5.083333333333333,,,
omniglot,synthetic_markov,test_seq_0033,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.6666666666666666,none,,,0.0,0.0,0.0,0.24999999999999994,,,0.0,0.0,0.0,,,1.0,2.4166666666666665,0.08333333333333333,0.4166666666666667,0.6737410921967021,2.4166666666666665,,,
omniglot,synthetic_markov,test_seq_0034,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.25,none,,,0.33333333333333337,0.0,0.0,-0.41666666666666663,,,1.0,0.0,0.0,,,1.0,5.166666666666667,0.0,0.3333333333333333,1.2452707262288198,5.166666666666667,,,
omniglot,synthetic_markov,test_seq_0034,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.3333333333333333,none,,,0.0,0.0,0.0,0.08333333333333331,,,0.0,0.0,0.0,,,1.0,3.0833333333333335,0.16666666666666666,0.3333333333333333,0.8870994124439879,3.0833333333333335,,,
omniglot,synthetic_markov,test_seq_0035,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5833333333333334,none,,,0.33333333333333337,0.0,0.0,-0.08333333333333326,,,1.0,0.0,0.0,,,1.0,4.25,0.16666666666666666,0.3333333333333333,0.9838998731552927,4.25,,,
omniglot,synthetic_markov,test_seq_0035,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.5833333333333334,none,,,-0.08333333333333337,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.9166666666666666,2.4166666666666665,0.25,0.25,0.6362732570719463,2.4166666666666665,,,
omniglot,synthetic_markov,test_seq_0036,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.6666666666666666,none,,,0.25,0.0,0.0,-0.08333333333333337,,,1.0,0.0,0.0,,,1.0,5.166666666666667,0.0,0.25,1.2485388529129426,5.166666666666667,,,
omniglot,synthetic_markov,test_seq_0036,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.75,0.0,0.0,0.5,none,,,-0.25,0.0,0.0,-0.16666666666666663,,,0.0,0.0,0.0,,,0.75,2.6666666666666665,0.16666666666666666,0.0,0.7982567087588618,2.6666666666666665,,,
omniglot,synthetic_markov,test_seq_0037,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5833333333333334,none,,,0.25,0.0,0.0,-0.16666666666666663,,,1.0,0.0,0.0,,,1.0,4.416666666666667,0.25,0.25,1.065774611572311,4.416666666666667,,,
omniglot,synthetic_markov,test_seq_0037,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.6666666666666666,none,,,0.0,0.0,0.0,0.08333333333333326,,,0.0,0.0,0.0,,,1.0,2.4166666666666665,0.25,0.25,0.6943547007232894,2.4166666666666665,,,
omniglot,synthetic_markov,test_seq_0038,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,none,,,0.33333333333333337,0.0,0.0,0.08333333333333337,,,1.0,0.0,0.0,,,1.0,4.583333333333333,0.16666666666666666,0.3333333333333333,1.0441866335696959,4.583333333333333,,,
omniglot,synthetic_markov,test_seq_0038,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.75,none,,,-0.16666666666666663,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.8333333333333334,2.3333333333333335,0.25,0.16666666666666666,0.6109757863930675,2.3333333333333335,,,
omniglot,synthetic_markov,test_seq_0039,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5833333333333334,none,,,0.5,0.0,0.0,0.08333333333333337,,,1.0,0.0,0.0,,,1.0,4.416666666666667,0.25,0.5,1.0958465744876975,4.416666666666667,,,
omniglot,synthetic_markov,test_seq_0039,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.6666666666666666,none,,,-0.16666666666666663,0.0,0.0,0.08333333333333326,,,0.0,0.0,0.0,,,0.8333333333333334,2.5,0.25,0.3333333333333333,0.7514372897321246,2.5,,,
omniglot,synthetic_markov,test_seq_0040,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5,none,,,0.25,0.0,0.0,-0.25,,,1.0,0.0,0.0,,,1.0,4.25,0.16666666666666666,0.25,1.0270778270095737,4.25,,,
omniglot,synthetic_markov,test_seq_0040,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.5,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,2.5,0.3333333333333333,0.25,0.7169536036822463,2.5,,,
omniglot,synthetic_markov,test_seq_0041,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.3333333333333333,none,,,0.5,0.0,0.0,-0.16666666666666669,,,1.0,0.0,0.0,,,1.0,5.0,0.08333333333333333,0.5,1.2557023022658476,5.0,,,
omniglot,synthetic_markov,test_seq_0041,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.3333333333333333,none,,,-0.08333333333333337,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.9166666666666666,2.9166666666666665,0.16666666666666666,0.4166666666666667,0.8940922190645882,2.9166666666666665,,,
omniglot,synthetic_markov,test_seq_0042,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,none,,,0.08333333333333337,0.0,0.0,-0.16666666666666663,,,1.0,0.0,0.0,,,1.0,4.583333333333333,0.08333333333333333,0.08333333333333333,1.031764104528033,4.583333333333333,,,
omniglot,synthetic_markov,test_seq_0042,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.75,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,2.1666666666666665,0.16666666666666666,0.08333333333333333,0.5774420616210837,2.1666666666666665,,,
omniglot,synthetic_markov,test_seq_0043,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5833333333333334,none,,,0.16666666666666663,0.0,0.0,-0.25,,,1.0,0.0,0.0,,,1.0,4.75,0.08333333333333333,0.16666666666666666,1.0725009001629935,4.75,,,
omniglot,synthetic_markov,test_seq_0043,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.75,none,,,-0.08333333333333337,0.0,0.0,0.16666666666666663,,,0.0,0.0,0.0,,,0.9166666666666666,2.6666666666666665,0.25,0.08333333333333333,0.7075856902054575,2.6666666666666665,,,
omniglot,synthetic_markov,test_seq_0044,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,none,,,0.33333333333333337,0.0,0.0,0.08333333333333337,,,1.0,0.0,0.0,,,1.0,5.166666666666667,0.08333333333333333,0.3333333333333333,1.2574035965887707,5.166666666666667,,,
omniglot,synthetic_markov,test_seq_0044,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.75,none,,,-0.16666666666666663,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.8333333333333334,2.8333333333333335,0.16666666666666666,0.16666666666666666,0.8249202369152472,2.8333333333333335,,,
omniglot,synthetic_markov,test_seq_0045,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,none,,,0.25,0.0,0.0,0.08333333333333337,,,1.0,0.0,0.0,,,1.0,4.916666666666667,0.0,0.25,1.138619796378912,4.916666666666667,,,
omniglot,synthetic_markov,test_seq_0045,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.75,none,,,-0.08333333333333337,0.0,0.0,-0.08333333333333337,,,0.0,0.0,0.0,,,0.9166666666666666,2.5833333333333335,0.16666666666666666,0.16666666666666666,0.7128463669925148,2.5833333333333335,,,
omniglot,synthetic_markov,test_seq_0046,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.16666666666666666,none,,,0.16666666666666663,0.0,0.0,-0.6666666666666667,,,1.0,0.0,0.0,,,1.0,5.166666666666667,0.0,0.16666666666666666,1.235406758533797,5.166666666666667,,,
omniglot,synthetic_markov,test_seq_0046,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.4166666666666667,none,,,-0.08333333333333337,0.0,0.0,0.25,,,0.0,0.0,0.0,,,0.9166666666666666,2.5833333333333335,0.08333333333333333,0.08333333333333333,0.7461301661556115,2.5833333333333335,,,
omniglot,synthetic_markov,test_seq_0047,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.6666666666666666,none,,,0.33333333333333337,0.0,0.0,0.0,,,1.0,0.0,0.0,,,1.0,4.666666666666667,0.0,0.3333333333333333,1.0463746168324366,4.666666666666667,,,
omniglot,synthetic_markov,test_seq_0047,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.0,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.6666666666666666,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,2.4166666666666665,0.25,0.3333333333333333,0.6019524919723642,2.4166666666666665,,,
omniglot,synthetic_markov,test_seq_0000,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.8333333333333334,0.0,0.0,0.16666666666666666,none,,,0.6666666666666667,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.8333333333333334,5.916666666666667,0.0,0.6666666666666666,1.2234201924355113,5.916666666666667,,,
omniglot,synthetic_markov,test_seq_0000,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.16666666666666666,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.8333333333333334,5.0,0.0,0.6666666666666666,1.0838260728398577,5.0,,,
omniglot,synthetic_markov,test_seq_0001,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.8333333333333334,0.0,0.0,0.5833333333333334,none,,,0.25,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.9166666666666666,5.583333333333333,0.0,0.3333333333333333,1.1048374117345523,5.583333333333333,,,
omniglot,synthetic_markov,test_seq_0001,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.5833333333333334,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.8333333333333334,5.0,0.0,0.25,1.013724523069856,5.0,,,
omniglot,synthetic_markov,test_seq_0002,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.5,0.0,0.0,0.0,none,,,0.5,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.6666666666666666,5.583333333333333,0.0,0.6666666666666666,1.132030592948024,5.583333333333333,,,
omniglot,synthetic_markov,test_seq_0002,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.5,0.0,0.0,0.0,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.5,5.0,0.0,0.5,1.0409469415224395,5.0,,,
omniglot,synthetic_markov,test_seq_0003,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.8333333333333334,0.0,0.0,0.16666666666666666,none,,,0.6666666666666667,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.9166666666666666,5.75,0.0,0.75,1.2142556217974054,5.75,,,
omniglot,synthetic_markov,test_seq_0003,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.16666666666666666,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.8333333333333334,5.0,0.0,0.6666666666666666,1.1014951276065446,5.0,,,
omniglot,synthetic_markov,test_seq_0004,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.5,0.0,0.0,0.0,none,,,0.5,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.5833333333333334,5.916666666666667,0.0,0.5833333333333334,1.2551891121325618,5.916666666666667,,,
omniglot,synthetic_markov,test_seq_0004,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.5,0.0,0.0,0.0,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.5,5.0,0.0,0.5,1.1138991355330627,5.0,,,
omniglot,synthetic_markov,test_seq_0005,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.75,0.0,0.0,0.08333333333333333,none,,,0.6666666666666666,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.8333333333333334,5.75,0.0,0.75,1.1997099891364957,5.75,,,
omniglot,synthetic_markov,test_seq_0005,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.75,0.0,0.0,0.08333333333333333,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.75,4.916666666666667,0.0,0.6666666666666666,1.0714473822254398,4.916666666666667,,,
omniglot,synthetic_markov,test_seq_0006,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.75,0.0,0.0,0.25,none,,,0.5,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.9166666666666666,5.583333333333333,0.0,0.6666666666666666,1.1547368166297107,5.583333333333333,,,
omniglot,synthetic_markov,test_seq_0006,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.75,0.0,0.0,0.25,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.75,5.0,0.0,0.5,1.0647422647621954,5.0,,,
omniglot,synthetic_markov,test_seq_0007,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.75,0.0,0.0,0.0,none,,,0.75,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.8333333333333334,5.833333333333333,0.0,0.8333333333333334,1.1883046377915034,5.833333333333333,,,
omniglot,synthetic_markov,test_seq_0007,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.75,0.0,0.0,0.0,none,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.75,5.0,0.0,0.75,1.0602842534430104,5.0,,,
omniglot,synthetic_markov,test_seq_0008,outputs/runs/20260408T214508Z_sequence_omniglot_markov_sequence_branch_cluster_distance,1.0,0.0,0.15,low,cluster_distance,0.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.8333333333333334,0.0,0.0,0.25,none,,,0.5833333333333334,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.8333333333333334,5.5,0.0,0.5833333333333334,1.1111064452162036,5.5,,,
